FDV_FormDefinitionVersions,FOD_cID,FK_FDV_FormDefinitionVersions_FOD_FormDefinitions,1910297865,FOD_FormDefinitions,FOD_cID,2015-10-30 08:25:45.910,2015-10-30 08:25:45.910,0,NO_ACTION,NO_ACTION
FOD_FormDefinitions,CLI_cID,FK_FOD_FormDefinitions_CLI_Clients,1526296497,CLI_Clients,CLI_cID,2015-10-30 08:25:45.810,2015-10-30 08:25:45.810,0,NO_ACTION,NO_ACTION
HME_HistoryMeasures,MDE_cID,FK_HME_HistoryMeasures_MDE_MeasureDefinitions,1039342767,MDE_MeasureDefinitions,MDE_cID,2016-01-17 20:06:32.060,2016-01-17 20:06:42.567,0,NO_ACTION,NO_ACTION
HME_HistoryMeasures,PLI_cID,FK_HME_HistoryMeasures_PLI_ProductionLines,1055342824,PLI_ProductionLines,PLI_cID,2016-01-17 20:06:32.083,2016-01-17 20:06:42.570,0,NO_ACTION,NO_ACTION
HME_HistoryMeasures,PRD_cID,FK_HME_HistoryMeasures_PRD_Products,244195920,PRD_Products,PRD_cID,2015-05-10 09:41:09.133,2015-05-10 09:41:09.133,0,NO_ACTION,NO_ACTION
HME_HistoryMeasures,TSI_cID,FK_HME_HistoryMeasures_TSI_TimeShifts,491864819,TSI_TimeShifts,TSI_cID,2016-09-22 07:45:13.153,2016-09-22 07:45:14.087,0,NO_ACTION,NO_ACTION
HNO_HistoryNotifications,NOT_cID,FK_HNO_HistoryNotifications_NOT_Notifications,260195977,NOT_Notifications,NOT_cId,2015-05-10 09:41:09.267,2015-05-10 09:41:09.267,0,NO_ACTION,NO_ACTION
HPR_HistoryProducts,PRD_cID,FK_HPR_HistoryProducts_PRD_Products,738817694,PRD_Products,PRD_cID,2015-11-03 09:11:54.063,2015-11-03 09:11:54.063,0,NO_ACTION,NO_ACTION
JAL_JobAgentLogs,FDV_cID,FK_JAL_JobAgentLogs_FDV_FormDefinitionVersions,1538820544,FDV_FormDefinitionVersions,FDV_cID,2015-11-03 09:11:54.297,2015-11-03 09:11:54.297,0,NO_ACTION,NO_ACTION
JAL_JobAgentLogs,JAT_cID,FK_JAL_JobAgentLog_JAT_JobAgentTask,1522820487,JAT_JobAgentTasks,JAT_cID,2015-11-03 09:11:54.293,2015-11-03 09:11:54.293,0,NO_ACTION,NO_ACTION
JAT_JobAgentTasks,CLI_cID,FK_JAT_JobAgentTask_CLI_Clients,1766297352,CLI_Clients,CLI_cID,2015-10-30 08:25:45.890,2015-10-30 08:25:45.890,0,NO_ACTION,NO_ACTION
JAT_JobAgentTasks,MDE_cID,FK_JAT_JobAgentTask_MDE_MeasureDefinitions,1782297409,MDE_MeasureDefinitions,MDE_cID,2015-10-30 08:25:45.890,2015-10-30 08:25:45.890,0,NO_ACTION,NO_ACTION
Kit,KitTemplateId,FK_Kit_KitTemplate,194815756,KitTemplate,KitTemplateId,2015-10-30 08:25:46.113,2015-10-30 08:25:46.113,0,NO_ACTION,NO_ACTION
Kit,PLI_cID,FK_Kit_PLI_ProductionLines,210815813,PLI_ProductionLines,PLI_cID,2015-10-30 08:25:46.117,2015-10-30 08:25:46.117,0,NO_ACTION,NO_ACTION
KitAttributeValue,KitId,FK_KitAttributeValue_Kit,1350295870,Kit,KitId,2015-10-30 08:25:45.760,2015-10-30 08:25:45.760,0,NO_ACTION,NO_ACTION
KitAttributeValue,KitTemplateAttributeId,FK_KitAttributeValue_KitTemplateAttribute,1366295927,KitTemplateAttribute,KitTemplateAttributeId,2015-10-30 08:25:45.763,2015-10-30 08:25:45.763,0,NO_ACTION,NO_ACTION
KitTemplateAttribute,KitTemplateId,FK_KitTemplateAttribute_KitTemplate,1458820259,KitTemplate,KitTemplateId,2015-11-03 09:11:54.287,2015-11-03 09:11:54.287,0,NO_ACTION,NO_ACTION
ManagementParameter,FieldTypeId,FK_ManagementParameter_FieldType,1222295414,FieldType,FieldTypeId,2015-10-30 08:25:45.717,2015-10-30 08:25:45.717,0,NO_ACTION,NO_ACTION
ManagementParameter,PLI_cID,FK_ManagementParameter_PLI_ProductionLines,1238295471,PLI_ProductionLines,PLI_cID,2015-10-30 08:25:45.720,2015-10-30 08:25:45.720,0,NO_ACTION,NO_ACTION
ManagementParameterValue,ManagementParameterId,FK_ManagementParameterValue_ManagementParameter,1206295357,ManagementParameter,ManagementParameterId,2015-10-30 08:25:45.713,2015-10-30 08:25:45.713,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,CAT_cID,FK_MDE_MeasureDefinitions_CAT_Categories,2034822311,CAT_Categories,CAT_cID,2015-11-03 09:11:54.480,2015-11-03 09:11:54.480,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,CLI_cID,FK_MDE_MeasureDefinitions_CLI_Clients,2050822368,CLI_Clients,CLI_cID,2015-11-03 09:11:54.483,2015-11-03 09:11:54.483,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,CSE_cID,FK_MDE_MeasureDefinitions_CSE_ClientSensors1,2066822425,CSE_ClientSensors,CSE_cID,2015-11-03 09:11:54.487,2015-11-03 09:11:54.487,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,DEV_cID,FK_MDE_MeasureDefinitions_DEV_Devices,2082822482,DEV_Devices,DEV_cID,2015-11-03 09:11:54.493,2015-11-03 09:11:54.493,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,FOD_cID,FK_MDE_MeasureDefinitions_FOD_FormDefinitions,2098822539,FOD_FormDefinitions,FOD_cID,2015-11-03 09:11:54.500,2015-11-03 09:11:54.500,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,KitId,FK_MDE_MeasureDefinitions_Kit,2114822596,Kit,KitId,2015-11-03 09:11:54.507,2015-11-03 09:11:54.507,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,MET_cID,FK_MDE_MeasureDefinitions_MET_MeasureTemplates1,2130822653,MET_MeasureTemplates,MET_cID,2015-11-03 09:11:54.510,2015-11-03 09:11:54.510,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,PLI_cID,FK_MDE_MeasureDefinitions_PLI_ProductionLines,2146822710,PLI_ProductionLines,PLI_cID,2015-11-03 09:11:54.517,2015-11-03 09:11:54.517,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,PRD_cID,FK_MDE_MeasureDefinitions_PRD_Products,15339119,PRD_Products,PRD_cID,2015-11-03 09:11:54.520,2015-11-03 09:11:54.520,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,ProductionGroupId,FK_MDE_MeasureDefinitions_ProductionGroups,1067866871,ProductionGroups,ProductionGroupId,2017-02-16 15:09:45.603,2017-02-16 15:09:51.650,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,SDE_cID,FK_MDE_MeasureDefinitions_SDE_StandardDefinitions,31339176,SDE_StandardDefinitions,SDE_cID,2015-11-03 09:11:54.527,2015-11-03 09:11:54.527,0,NO_ACTION,NO_ACTION
MDE_MeasureDefinitions,USE_cID,FK_MDE_MeasureDefinitions_USE_Users,47339233,USE_Users,USE_cID,2015-11-03 09:11:54.530,2015-11-03 09:11:54.530,0,NO_ACTION,NO_ACTION
MEA_Measures,CSE_cID,FK_MEA_Measures_CSE_ClientSensors,975342539,CSE_ClientSensors,CSE_cID,2016-01-17 19:56:07.103,2016-01-17 20:03:10.420,0,NO_ACTION,NO_ACTION
MEA_Measures,MDE_cID,FK_MEA_Measures_MDE_MeasureDefinitions,991342596,MDE_MeasureDefinitions,MDE_cID,2016-01-17 19:56:07.123,2016-01-17 20:03:11.940,0,NO_ACTION,NO_ACTION
MEA_Measures,PLB_cID,FK_MEA_Measures_PLB_ProductionLineBatches,1007342653,PLB_ProductionLineBatches,PLB_cID,2016-01-17 19:56:07.150,2016-01-17 20:03:13.293,0,NO_ACTION,NO_ACTION
MEA_Measures,PRD_cID,FK_MEA_Measures_PRD_Products,1023342710,PRD_Products,PRD_cID,2016-01-17 19:56:07.177,2016-01-17 20:03:14.563,0,NO_ACTION,NO_ACTION
NCH_NewsChannel,CLI_cID,FK_NCH_News_Channel_CLI_Clients,79339347,CLI_Clients,CLI_cID,2015-11-03 09:11:54.537,2015-11-03 09:11:54.537,0,NO_ACTION,NO_ACTION
NCL_NewsChannelLanguage,NCH_cID,FK_NCL_News_Channel_Language_NCH_News_Channel,63339290,NCH_NewsChannel,NCH_cID,2015-11-03 09:11:54.537,2015-11-03 09:11:54.537,0,NO_ACTION,NO_ACTION
NEM_NotificationEventMinMax,COM_cId,FK_NEM_NotificationEventMinMax_COM_Comments,756197744,COM_Comments,COM_cId,2015-05-10 09:41:10.163,2015-05-10 09:41:10.163,0,NO_ACTION,NO_ACTION
NEM_NotificationEventMinMax,NOT_cID,FK_NEM_NotificationEventMinMax_NOT_Notifications,772197801,NOT_Notifications,NOT_cId,2015-05-10 09:41:10.183,2015-05-10 09:41:10.183,0,NO_ACTION,NO_ACTION
NEM_NotificationEventMinMax,PLB_cID,FK_NEM_NotificationEventMinMax_PLB_ProductionLineBatches,788197858,PLB_ProductionLineBatches,PLB_cID,2015-05-10 09:41:10.207,2015-05-10 09:41:10.207,0,NO_ACTION,NO_ACTION
NEV_NotificationEvents,NOT_cId,FK_NEV_NotificationEvents_NOT_Notifications,1234819461,NOT_Notifications,NOT_cId,2015-11-03 09:11:54.210,2015-11-03 09:11:54.210,0,NO_ACTION,NO_ACTION
NFE_NewsFeed,NCH_cID,FK_NFE_News_Feed_NCH_News_Channel,834818036,NCH_NewsChannel,NCH_cID,2015-11-03 09:11:54.070,2015-11-03 09:11:54.070,0,NO_ACTION,NO_ACTION
NFL_NewsFeedLangage,NFE_cID,FK_NFL_News_Feed_Langage_NFE_News_Feed,706817580,NFE_NewsFeed,NFE_cID,2015-11-03 09:11:54.060,2015-11-03 09:11:54.060,0,NO_ACTION,NO_ACTION
NOT_Notifications,MDE_cId,FK_NOT_Notifications_MDE_MeasureDefinitions,114815471,MDE_MeasureDefinitions,MDE_cID,2015-10-30 08:25:46.097,2015-10-30 08:25:46.097,0,NO_ACTION,NO_ACTION
NOT_Notifications,PLI_cID,FK_NOT_Notifications_PLI_ProductionLines,130815528,PLI_ProductionLines,PLI_cID,2015-10-30 08:25:46.103,2015-10-30 08:25:46.103,0,NO_ACTION,NO_ACTION
NOT_Notifications,USE_cID,FK_NOT_Notifications_USE_Users,146815585,USE_Users,USE_cID,2015-10-30 08:25:46.107,2015-10-30 08:25:46.107,0,NO_ACTION,NO_ACTION
OPE_Operations,CLI_cID,FK_OPE_Operations_CLI_Clients,1298819689,CLI_Clients,CLI_cID,2015-11-03 09:11:54.220,2015-11-03 09:11:54.220,0,NO_ACTION,NO_ACTION
OPE_Operations,PLI_cID,FK_OPE_Operation_PLI_ProductionLines,1282819632,PLI_ProductionLines,PLI_cID,2015-11-03 09:11:54.213,2015-11-03 09:11:54.213,0,NO_ACTION,NO_ACTION
PLB_ProductionLineBatches,PLI_cID,FK_PLB_ProductionLineBatches_PLI_ProductionLines1,932198371,PLI_ProductionLines,PLI_cID,2015-05-10 09:41:10.410,2015-05-10 09:41:10.410,0,NO_ACTION,NO_ACTION
PLB_ProductionLineBatches,PRD_cID,FK_PLB_ProductionLineBatches_PRD_Products1,948198428,PRD_Products,PRD_cID,2015-05-10 09:41:10.433,2015-05-10 09:41:10.433,0,NO_ACTION,NO_ACTION
PLB_ProductionLineBatches,USE_cID,FK_PLB_ProductionLineBatches_USE_Users1,964198485,USE_Users,USE_cID,2015-05-10 09:41:10.457,2015-05-10 09:41:10.457,0,NO_ACTION,NO_ACTION
PLI_ProductionLines,CLI_cID,FK_PLI_ProductionLines_CLI_Clients,226815870,CLI_Clients,CLI_cID,2015-10-30 08:25:46.120,2015-10-30 08:25:46.120,0,NO_ACTION,NO_ACTION
PRD_Products,CLI_cID,FK_PRD_Products_CLI_Clients,159339632,CLI_Clients,CLI_cID,2015-11-03 09:11:54.543,2015-11-03 09:11:54.543,0,NO_ACTION,NO_ACTION
PRD_Products,PLI_cID,FK_PRD_Products_PLI_ProductionLines,175339689,PLI_ProductionLines,PLI_cID,2015-11-03 09:11:54.550,2015-11-03 09:11:54.550,0,NO_ACTION,NO_ACTION
PRE_Preferences,CLI_cId,FK_PRE_Preferences_CLI_Clients,1314819746,CLI_Clients,CLI_cID,2015-11-03 09:11:54.243,2015-11-03 09:11:54.243,0,NO_ACTION,NO_ACTION
PRE_Preferences,PLI_cId,FK_PRE_Preferences_PLI_ProductionLines,1330819803,PLI_ProductionLines,PLI_cID,2015-11-03 09:11:54.247,2015-11-03 09:11:54.247,0,NO_ACTION,NO_ACTION
PRE_Preferences,USE_cId,FK_PRE_Preferences_USE_Users,1346819860,USE_Users,USE_cID,2015-11-03 09:11:54.250,2015-11-03 09:11:54.250,0,NO_ACTION,NO_ACTION
ProductionGroupProductionLines,ProductionGroupId,FK_ProductionGroupProductionLines_ProductionGroups,1035866757,ProductionGroups,ProductionGroupId,2017-02-16 15:09:45.527,2017-02-16 15:09:51.620,0,NO_ACTION,NO_ACTION
ProductionGroupProductionLines,ProductionLineId,FK_ProductionGroupProductionLines_PLI_ProductionLines,811865959,PLI_ProductionLines,PLI_cID,2017-01-27 11:38:39.933,2017-01-27 11:38:50.410,0,NO_ACTION,NO_ACTION
ProductionGroups,CLI_cID,FK_ProductionGroups_CLI_Clients,1051866814,CLI_Clients,CLI_cID,2017-02-16 15:09:45.563,2017-02-16 15:09:51.633,0,NO_ACTION,NO_ACTION
ProductionGroupStandardDefinition,CLI_cID,FK_ProductionGroupStandardDefinition_CLI_Clients,1419868125,CLI_Clients,CLI_cID,2017-05-15 11:56:27.120,2017-05-15 11:56:27.120,0,NO_ACTION,NO_ACTION
ProductionGroupStandardDefinition,FieldTypeId,FK_ProductionGroupStandardDefinition_FieldType,1323867783,FieldType,FieldTypeId,2017-05-15 11:02:01.043,2017-05-15 11:02:01.043,0,NO_ACTION,NO_ACTION
ProductionGroupStandardValue,ProductionGroupId,FK_ProductionGroupStandardValue_ProductionGroups,1387868011,ProductionGroups,ProductionGroupId,2017-05-15 11:04:15.800,2017-05-15 11:04:15.800,0,NO_ACTION,NO_ACTION
ProductionGroupStandardValue,ProductionGroupStandardDefinitionId,FK_ProductionGroupStandardValue_ProductionGroupStandardDefinition,1403868068,ProductionGroupStandardDefinition,ProductionGroupStandardDefinitionId,2017-05-15 11:04:15.803,2017-05-15 11:04:15.803,0,NO_ACTION,NO_ACTION
ProductProperty,FieldTypeId,FK_ProductProperty_FieldType,1218819404,FieldType,FieldTypeId,2015-11-03 09:11:54.207,2015-11-03 09:11:54.207,0,NO_ACTION,NO_ACTION
